Number of elem 14133 
0;0;-2.456252e-36;5.655768e-36;8.531540e-35;
0;1;-1.103959e-35;3.077071e-35;3.534123e-34;
0;2;2.253714e-35;-1.287835e-35;-4.201655e-34;
1;0;9.121992e-35;3.114204e-35;-3.234108e-34;
1;1;-1.124873e-34;1.615934e-35;-1.925185e-34;
1;2;-1.609065e-35;-3.086134e-35;7.861844e-34;
2;0;1.560094e-11;-9.327284e-12;8.113598e-11;
2;1;1.037269e-11;-2.003875e-11;-2.166435e-10;
2;2;-2.921470e-12;5.905408e-12;-3.085205e-10;
3;0;8.315745e-45;-6.742514e-45;-1.126319e-43;
3;1;1.177099e-45;7.992686e-46;-2.636158e-44;
3;2;-4.060944e-45;5.736169e-45;5.910105e-44;
4;0;-1.617784e-10;-3.067128e-12;4.194578e-10;
4;1;2.584099e-10;5.305993e-11;3.969719e-11;
4;2;2.372636e-10;-2.393058e-11;1.950041e-09;
5;0;3.136878e-22;-3.307679e-22;2.339872e-21;
5;1;-3.259292e-22;2.736827e-22;-8.093243e-22;
5;2;-3.770535e-22;5.247227e-22;-5.623021e-21;
6;0;1.144249e-36;-3.555610e-36;-3.662749e-34;
6;1;-2.289761e-35;-6.711694e-36;6.765531e-35;
6;2;2.228482e-35;2.066070e-35;2.054121e-34;
7;0;3.104637e-12;-7.866266e-13;4.370834e-11;
7;1;-1.271335e-12;-3.451873e-13;-1.160666e-11;
7;2;1.507915e-12;4.362293e-13;3.646559e-12;
8;0;-5.433101e-08;-1.351246e-07;8.191199e-06;
8;1;-1.332639e-07;-4.625651e-07;-5.986577e-06;
8;2;-6.552376e-07;3.921198e-07;1.364406e-05;
9;0;6.253394e-33;-9.920098e-33;-1.328716e-31;
9;1;-1.392764e-32;8.494123e-33;2.903292e-31;
9;2;-4.732525e-34;4.426734e-35;2.238190e-32;
10;0;6.363937e-47;-6.603071e-46;-5.920859e-45;
10;1;7.754799e-46;7.023798e-46;-1.248224e-44;
10;2;-2.254970e-46;-8.658472e-46;-9.346342e-45;
11;0;-2.993360e-10;-1.637247e-10;4.611018e-10;
11;1;2.821974e-10;1.192367e-10;-7.399833e-10;
11;2;3.809121e-10;2.063575e-10;1.281954e-09;
12;0;-1.967629e-13;8.203096e-14;-4.320627e-12;
12;1;4.567654e-14;9.354006e-14;-2.276564e-12;
12;2;-7.011923e-14;7.549417e-14;-2.302151e-12;
13;0;2.473497e-12;-4.548068e-13;1.501542e-11;
13;1;-4.062687e-13;1.317394e-12;2.839388e-12;
13;2;-8.511630e-13;-4.312615e-13;3.664249e-13;
14;0;1.741453e-46;6.023773e-46;7.672702e-45;
14;1;-3.554303e-46;-4.611310e-46;-3.408615e-45;
14;2;-6.928056e-46;2.340959e-46;3.372194e-46;
15;0;-4.000943e-67;-1.663293e-67;7.646740e-66;
15;1;9.092682e-68;5.396159e-68;-3.391708e-66;
15;2;5.633452e-68;9.704282e-68;3.098628e-66;
16;0;2.101280e-02;1.108207e-02;1.598020e-01;
16;1;-1.023679e-02;-1.275888e-02;-3.600458e-02;
16;2;9.275410e-03;2.323783e-02;3.997397e-01;
17;0;8.102949e-03;-9.238664e-03;1.314898e-01;
17;1;-1.811276e-02;1.479432e-02;-8.580819e-02;
17;2;3.992657e-02;-3.074986e-02;3.020541e-01;
18;0;-1.843899e-60;-2.630713e-61;6.982570e-60;
18;1;1.469484e-60;3.373575e-60;8.359321e-60;
18;2;2.127358e-60;-2.304099e-60;-1.826825e-59;
19;0;-4.140238e-03;2.885573e-02;3.533889e-01;
19;1;-5.453857e-03;7.401989e-03;1.625102e-01;
19;2;-3.094907e-03;-1.586828e-02;-1.279760e-01;
20;0;-5.882136e-04;-4.421172e-03;2.639803e-02;
20;1;3.918244e-03;-2.805109e-03;-1.046167e-01;
20;2;-6.351436e-03;2.754682e-03;-3.637218e-02;
21;0;3.419019e-17;-1.321529e-16;1.930616e-15;
21;1;4.169905e-17;2.253521e-16;1.034818e-15;
21;2;4.733629e-17;2.053232e-16;1.803515e-15;
22;0;1.203536e-05;5.319931e-05;-1.157910e-03;
22;1;-1.011135e-05;2.888523e-05;-8.673355e-05;
22;2;5.564219e-05;3.265163e-06;-1.281508e-03;
23;0;-2.531783e-02;2.912707e-02;-8.323336e-01;
23;1;-1.761409e-01;-1.325463e-01;-8.831214e-03;
23;2;3.441688e-01;6.451061e-02;2.638985e+00;
24;0;-9.865592e-88;-5.630252e-89;-1.425766e-86;
24;1;1.202814e-86;4.286261e-87;1.944068e-85;
24;2;-5.330291e-87;-2.049065e-87;-8.562540e-86;
25;0;3.797262e-36;7.341206e-36;3.685533e-35;
25;1;1.347463e-35;1.286680e-35;2.914767e-34;
25;2;-7.554305e-36;-9.219149e-36;-1.377965e-34;
26;0;-6.007369e-02;-4.189664e-01;1.615943e+00;
26;1;3.432280e-01;-6.662412e-02;1.537179e+00;
26;2;-1.833363e-01;4.944852e-01;-4.369035e+00;
27;0;2.287473e-14;2.692930e-14;-6.509309e-13;
27;1;7.273823e-15;-1.867070e-14;1.351333e-13;
27;2;-8.546269e-16;2.490551e-14;4.027339e-14;
28;0;-1.107740e-78;-6.454868e-79;-6.951984e-78;
28;1;-1.039693e-77;9.144560e-78;1.638721e-76;
28;2;5.399753e-78;-3.863464e-78;-7.246765e-77;
29;0;2.879281e-01;3.298378e-01;-9.542757e+00;
29;1;-2.168536e-01;-3.680161e-01;-1.337020e+00;
29;2;-7.400682e-03;-2.853374e-01;1.029412e-01;
30;0;8.667805e-12;-6.478383e-12;4.816259e-11;
30;1;7.192409e-12;4.570683e-12;-1.373143e-11;
30;2;-2.068736e-11;-6.250413e-13;-1.439882e-10;
31;0;1.032997e-100;2.847140e-101;1.479050e-100;
31;1;-1.565202e-100;-1.372675e-100;-1.264202e-99;
31;2;5.931938e-101;-8.528340e-101;-1.734880e-99;
32;0;1.222017e-22;-1.809607e-23;1.663319e-22;
32;1;4.303420e-23;-1.361641e-23;1.291414e-22;
32;2;-7.026005e-23;1.912043e-23;-1.127414e-22;
33;0;-5.151175e-127;1.976989e-127;-7.165337e-126;
33;1;8.766621e-127;8.936212e-128;7.827605e-126;
33;2;-1.349824e-127;-5.670885e-128;-4.706296e-127;
34;0;3.713708e-123;-8.664938e-124;4.524491e-122;
34;1;-7.055373e-123;-3.785165e-123;-1.287784e-121;
34;2;3.214785e-124;2.505149e-124;2.003888e-123;
35;0;-6.832845e-81;6.261424e-81;7.518806e-80;
35;1;1.788501e-81;-1.024013e-80;-4.531010e-80;
35;2;5.506104e-81;2.180654e-81;-2.954684e-80;
36;0;3.864588e-01;2.128654e-01;2.488265e-01;
