Number of elem 2948 
0;0;-1.049397e-38;-1.656901e-38;-4.959956e-38;
0;1;-6.458902e-38;4.475965e-38;8.012334e-37;
0;2;6.104395e-38;-2.447178e-38;-9.701859e-37;
1;0;-2.062052e-40;-2.253322e-39;-3.196945e-38;
1;1;2.756230e-40;-1.645411e-39;-1.231014e-38;
1;2;-4.218530e-40;1.889238e-39;2.599080e-38;
2;0;-1.530447e-41;-8.831959e-41;9.353809e-41;
2;1;-4.966336e-40;-4.848163e-40;-1.468983e-38;
2;2;2.210167e-40;2.326591e-40;6.454442e-39;
3;0;-2.893053e-23;-5.495728e-24;4.069211e-22;
3;1;2.040943e-24;3.649045e-24;5.983171e-23;
3;2;6.784016e-23;8.395519e-24;-1.257667e-21;
4;0;-6.826814e-08;3.535509e-08;-5.326258e-07;
4;1;-3.791308e-08;5.689794e-08;-1.976746e-06;
4;2;3.445032e-08;-2.869249e-08;8.542117e-07;
5;0;2.224220e-53;1.928492e-52;-3.048704e-51;
5;1;-1.331805e-54;-7.100145e-53;1.061145e-51;
5;2;-2.705192e-53;-4.172915e-53;9.887857e-52;
6;0;-5.585784e-70;-2.182777e-70;-1.271532e-69;
6;1;5.790966e-70;2.262366e-70;8.449997e-70;
6;2;5.392251e-70;2.105494e-70;1.707045e-69;
7;0;-1.615247e-100;9.797763e-101;-3.395952e-99;
7;1;-5.085381e-101;3.299991e-102;1.224723e-100;
7;2;3.646520e-100;-2.052571e-100;6.949791e-99;
8;0;-4.587559e-61;8.855490e-61;1.688972e-59;
8;1;2.046783e-61;-3.596960e-61;-6.982872e-60;
8;2;2.286603e-62;-1.057988e-61;-1.845781e-60;
9;0;7.370980e-39;-1.266489e-38;4.351705e-37;
9;1;-6.944943e-39;-2.359651e-38;7.415755e-37;
9;2;-3.159963e-38;2.626026e-38;-1.202953e-36;
10;0;1.191323e-97;-1.424796e-98;1.925049e-96;
10;1;3.679361e-98;-8.064616e-98;1.740591e-96;
10;2;-2.805125e-97;1.248905e-97;-5.261911e-96;
11;0;5.238658e-83;7.602445e-83;1.188790e-81;
11;1;-1.796597e-82;-2.876088e-82;-6.239172e-81;
11;2;6.357058e-83;1.045849e-82;2.522018e-81;
12;0;-4.509189e-101;5.090000e-101;-2.792756e-99;
12;1;-3.623126e-100;4.140665e-100;-4.595343e-99;
12;2;4.617316e-100;-5.180747e-100;1.026504e-98;
13;0;9.481807e-68;-5.035733e-67;-1.422825e-66;
13;1;2.274225e-68;-1.491598e-67;-3.256813e-67;
13;2;-2.140748e-67;1.163475e-66;3.293554e-66;
14;0;-9.969034e-10;1.004470e-09;-2.404214e-08;
14;1;1.852889e-09;-1.456877e-09;8.245565e-09;
14;2;1.780128e-09;-2.250682e-09;7.047711e-08;
15;0;-3.359661e-31;-2.273490e-31;-8.050813e-30;
15;1;-1.740177e-31;-8.447751e-32;-3.115036e-30;
15;2;8.492490e-31;6.130857e-31;2.174285e-29;
16;0;-2.159487e-73;-3.065823e-72;-5.381880e-72;
16;1;2.078562e-73;2.845062e-72;2.900174e-72;
16;2;2.416877e-73;3.302948e-72;9.180583e-72;
17;0;6.902635e-12;-1.301787e-12;2.593931e-11;
17;1;-7.436016e-12;1.504917e-12;-1.790245e-11;
17;2;-6.620044e-12;1.294024e-12;-3.343743e-11;
18;0;8.355246e-42;1.233856e-40;-1.288585e-39;
18;1;8.186951e-42;-7.779185e-41;1.262411e-39;
18;2;-2.641792e-41;-1.412134e-41;2.253429e-40;
19;0;6.260785e-81;1.655732e-79;-1.423842e-78;
19;1;-5.769213e-81;-1.969982e-79;3.024581e-78;
19;2;6.916808e-82;1.467394e-80;-7.928884e-79;
20;0;1.068433e-71;2.429022e-72;5.886314e-71;
20;1;4.720359e-71;1.076176e-71;7.776627e-71;
