Number of elem 14133 
0;0;5.938177e-25;-4.493209e-25;-9.143031e-24;
0;1;1.227778e-24;-9.563424e-25;-2.278681e-23;
0;2;-2.218656e-24;1.298342e-24;4.811459e-23;
1;0;-4.209812e-25;-1.283728e-25;6.128669e-23;
1;1;-1.226961e-24;-9.162413e-25;-3.806670e-23;
1;2;-4.276580e-25;2.085681e-25;1.935671e-23;
2;0;-2.113614e-05;4.674211e-04;1.610019e-03;
2;1;-1.913457e-04;-3.263125e-04;2.557983e-04;
2;2;3.054576e-04;-1.522448e-04;-2.932464e-03;
3;0;3.188562e-37;4.756867e-37;-7.899839e-36;
3;1;-1.316129e-36;4.842809e-39;1.048898e-35;
3;2;1.680011e-36;-8.569181e-37;-9.009614e-36;
4;0;2.120839e-06;1.605281e-06;1.105206e-05;
4;1;-2.882265e-06;4.594489e-07;-1.017661e-05;
4;2;-2.402361e-06;-1.828592e-06;-1.606712e-05;
5;0;-2.428054e-16;1.702200e-16;-2.488932e-15;
5;1;-7.910413e-17;-2.390139e-16;5.953540e-16;
5;2;-2.121191e-16;3.011669e-16;-3.206475e-15;
6;0;4.274133e-25;1.995473e-26;-3.673276e-24;
6;1;-5.754685e-25;-2.354755e-25;1.023471e-24;
6;2;-8.500054e-26;-2.597148e-25;1.420866e-24;
7;0;-2.914793e-06;2.226675e-06;-4.615790e-05;
7;1;3.983254e-07;1.777829e-07;-1.353098e-06;
7;2;-1.959907e-06;-1.429914e-06;-2.258964e-06;
8;0;-5.287207e-03;-8.916565e-03;2.755479e-01;
8;1;1.659847e-03;-1.540759e-02;-1.854328e-01;
8;2;-1.480553e-02;1.646943e-02;2.823957e-01;
9;0;3.549978e-23;4.352218e-23;4.710474e-22;
9;1;2.121950e-22;-7.483176e-23;-4.405334e-21;
9;2;-8.021627e-23;-2.054808e-23;5.819729e-22;
10;0;2.224801e-37;-6.963228e-38;-1.946230e-36;
10;1;-2.119240e-37;5.524593e-38;3.997934e-36;
10;2;-5.675048e-38;1.311668e-37;2.581755e-36;
11;0;1.939242e-06;-8.228975e-07;8.822503e-06;
11;1;-3.336152e-06;-7.071748e-07;2.503121e-06;
11;2;-2.804706e-06;-1.024889e-06;-1.308436e-05;
12;0;5.766689e-09;-7.851956e-09;1.161412e-07;
12;1;5.920410e-09;-3.479929e-09;2.438844e-08;
12;2;-9.935342e-09;7.759958e-09;-4.958210e-08;
13;0;-1.019689e-06;1.973726e-06;-9.416250e-06;
13;1;3.610156e-07;-1.411685e-06;-7.956645e-06;
13;2;1.254283e-07;3.500870e-07;2.237342e-06;
14;0;3.628847e-34;7.242066e-36;-6.652722e-34;
14;1;-7.395020e-35;2.344387e-35;6.912083e-34;
14;2;-5.206171e-34;-1.388135e-34;-1.148263e-33;
15;0;-4.705241e-57;-2.716025e-57;9.093952e-56;
15;1;5.724615e-58;4.941431e-58;-5.532088e-56;
15;2;1.016042e-57;3.365219e-57;7.542454e-56;
16;0;-1.291538e-01;-5.734148e-02;1.511416e+00;
16;1;-1.855531e-02;5.721898e-02;1.730723e-01;
16;2;4.652210e-02;-1.133523e-02;-9.984658e-01;
17;0;1.291421e-02;-1.168320e-03;-2.391347e-01;
17;1;9.581881e-03;-2.910922e-02;1.128309e-01;
17;2;-6.283431e-04;2.855422e-02;-8.653807e-02;
18;0;5.948657e-48;-2.768779e-48;-3.269691e-47;
18;1;-2.494445e-48;-5.367477e-48;-1.425556e-47;
18;2;-1.081788e-47;8.145514e-48;7.803899e-47;
19;0;-4.731465e-02;-1.681364e-01;-1.753299e+00;
19;1;1.855991e-01;-8.413205e-02;-1.629591e+00;
19;2;4.642894e-03;1.946368e-01;1.685505e-03;
20;0;1.082850e-02;-3.109852e-02;8.262010e-01;
20;1;-7.230716e-03;-6.376501e-03;4.539519e-01;
20;2;8.509166e-03;1.312417e-02;-3.332124e-01;
21;0;-2.184189e-08;-1.012942e-07;-3.690615e-07;
21;1;1.220446e-07;1.948700e-07;8.512604e-07;
21;2;-1.353918e-07;-1.170922e-07;-1.419781e-06;
22;0;-2.257518e-02;-5.084073e-02;7.308855e-01;
22;1;2.823826e-03;-1.544456e-02;2.627107e-01;
22;2;1.373140e-02;2.871577e-02;-2.356530e-01;
23;0;1.395329e-01;-1.323164e-01;-1.809278e+00;
23;1;4.695828e-01;8.466716e-02;3.626735e+00;
23;2;-5.138499e-01;4.311868e-03;-1.878353e+00;
24;0;2.767639e-74;-2.274858e-74;2.715450e-73;
24;1;-2.535793e-73;-8.029985e-74;-3.944760e-72;
24;2;9.196895e-74;4.294062e-74;1.348455e-72;
25;0;3.126723e-26;6.845644e-25;7.749666e-25;
25;1;6.305114e-25;2.054821e-25;1.022711e-23;
25;2;-1.849714e-25;-2.485150e-25;-1.619330e-24;
26;0;-2.065722e-01;-1.112132e+00;1.200084e+01;
26;1;1.774490e+00;-1.137029e-01;7.027498e+00;
26;2;-9.548223e-01;-1.971551e-01;-6.528028e+00;
27;0;-7.964395e-09;1.038760e-10;9.495891e-08;
27;1;1.310106e-09;-3.258892e-09;4.801237e-08;
27;2;5.374871e-09;-4.463311e-09;-4.262314e-08;
28;0;1.049688e-68;-1.308653e-68;-7.478726e-68;
28;1;1.075333e-67;-7.705079e-68;-1.540696e-66;
28;2;-6.107680e-68;4.151593e-68;8.119719e-67;
29;0;-3.066367e+00;4.160266e+00;7.093185e+00;
29;1;-2.176815e+00;-3.778770e+00;-3.239537e+00;
29;2;3.334639e+00;-3.597767e+00;-2.266801e+01;
30;0;-2.337312e-05;2.244731e-06;-2.048290e-04;
30;1;-1.149794e-05;-4.606298e-06;6.562374e-06;
30;2;2.870780e-05;3.463564e-06;1.410573e-04;
31;0;1.157232e-88;5.073483e-89;-5.015794e-89;
